Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Store_ID,Channel,Courier,Payment_Method,Qty,Unit_Price,Discount_Rate,Delivery_Status
TRX-00133,2023-11-26,2023-11-26,CUST-023,PRD-FNB-003,STR-08,Offline Store,Store Pickup,QRIS,8,115000,0.05,On-Time
TRX-00105,2023-11-27,2023-11-28,CUST-019,PRD-FASH-002,STR-15,Tokopedia,SiCepat,Cash,1,270000,0.0,On-Time
TRX-00247,2023-11-27,2023-11-27,CUST-087,PRD-BEAU-003,STR-07,Offline Store,Store Pickup,BCA Virtual Account,1,85000,0.1,On-Time
TRX-00259,2023-11-27,2023-11-28,CUST-023,PRD-HOME-006,STR-15,Tokopedia,JNE,GoPay,3,175000,0.0,On-Time
TRX-00517,2023-11-27,2023-11-28,CUST-097,PRD-FASH-006,STR-01,Tokopedia,JNE,BCA Virtual Account,2,450000,0.0,On-Time
TRX-00570,2023-11-27,2023-11-28,CUST-058,PRD-ELEC-003,STR-11,Official Website,SiCepat,ShopeePay,2,280000,0.0,On-Time
TRX-00646,2023-11-27,2023-11-29,CUST-063,PRD-ELEC-004,STR-01,Tokopedia,AnterAja,BCA Virtual Account,1,1100000,0.1,On-Time
TRX-00433,2023-11-28,2023-11-30,CUST-048,PRD-ELEC-001,STR-15,Tokopedia,SiCepat,BCA Virtual Account,1,750000,0.05,On-Time
TRX-00563,2023-11-29,2023-12-01,CUST-048,PRD-ELEC-006,STR-15,Tokopedia,J&T Express,BCA Virtual Account,3,490000,0.0,On-Time
TRX-00572,2023-11-29,2023-11-30,CUST-092,PRD-FNB-002,STR-04,Tokopedia,SiCepat,QRIS,1,90000,0.05,On-Time
TRX-00224,2023-12-01,2023-12-03,CUST-084,PRD-FNB-001,STR-15,Shopee,SiCepat,BCA Virtual Account,1,125000,0.0,On-Time
TRX-00380,2023-12-01,2023-12-02,CUST-003,PRD-ELEC-002,STR-15,Shopee,JNE,QRIS,2,550000,0.0,On-Time
TRX-00296,2023-12-02,2023-12-03,CUST-054,PRD-FASH-002,STR-15,Official Website,J&T Express,Credit Card,1,270000,0.0,On-Time
TRX-00301,2023-12-03,2023-12-07,CUST-049,PRD-FNB-004,STR-11,Tokopedia,JNE,Mandiri Virtual Account,2,170000,0.0,Late Delivery
TRX-00470,2023-12-03,2023-12-05,CUST-067,PRD-FASH-004,STR-01,Shopee,SiCepat,GoPay,1,160000,0.1,On-Time
TRX-00642,2023-12-03,2023-12-05,CUST-028,PRD-BEAU-002,STR-06,Tokopedia,J&T Express,QRIS,2,110000,0.05,On-Time
TRX-00002,2023-12-04,2023-12-06,CUST-011,PRD-FASH-004,STR-06,Shopee,SiCepat,Mandiri Virtual Account,1,160000,0.05,On-Time
TRX-00066,2023-12-04,2023-12-05,CUST-088,PRD-FNB-003,STR-15,TikTok Shop,SiCepat,GoPay,1,115000,0.0,On-Time
TRX-00400,2023-12-04,2023-12-04,CUST-029,PRD-ELEC-001,STR-05,Offline Store,Store Pickup,Credit Card,1,750000,0.1,On-Time
TRX-00438,2023-12-04,2023-12-05,CUST-040,PRD-BEAU-005,STR-15,Shopee,JNE,Mandiri Virtual Account,1,125000,0.05,On-Time
TRX-00454,2023-12-05,2023-12-06,CUST-037,PRD-ELEC-003,STR-15,Shopee,J&T Express,Mandiri Virtual Account,1,280000,0.05,On-Time
TRX-00044,2023-12-06,2023-12-08,CUST-052,PRD-FNB-003,STR-15,Tokopedia,J&T Express,Cash,2,115000,0.0,On-Time
TRX-00304,2023-12-06,2023-12-06,CUST-017,PRD-FASH-002,STR-07,Offline Store,Store Pickup,QRIS,1,270000,0.1,On-Time
TRX-00549,2023-12-06,2023-12-07,CUST-068,PRD-ELEC-002,STR-04,Tokopedia,SiCepat,QRIS,4,550000,0.0,On-Time
TRX-00648,2023-12-07,2023-12-07,CUST-050,PRD-FASH-003,STR-10,Offline Store,Store Pickup,BCA Virtual Account,3,120000,0.05,On-Time
TRX-00341,2023-12-08,2023-12-09,CUST-013,PRD-ELEC-003,STR-04,Shopee,J&T Express,ShopeePay,2,280000,0.1,On-Time
TRX-00013,2023-12-09,2023-12-10,CUST-087,PRD-FNB-002,STR-15,Shopee,SiCepat,ShopeePay,1,90000,0.0,On-Time
TRX-00257,2023-12-11,2023-12-12,CUST-091,PRD-FNB-002,STR-15,Tokopedia,J&T Express,Mandiri Virtual Account,1,90000,0.05,On-Time
TRX-00297,2023-12-11,2023-12-14,CUST-007,PRD-ELEC-006,STR-15,Tokopedia,AnterAja,Cash,1,490000,0.0,On-Time
TRX-00540,2023-12-11,2023-12-13,CUST-094,PRD-HOME-001,STR-15,TikTok Shop,JNE,Mandiri Virtual Account,4,220000,0.1,On-Time
TRX-00186,2023-12-12,2023-12-12,CUST-097,PRD-FASH-001,STR-14,Offline Store,Store Pickup,ShopeePay,1,240000,0.1,On-Time
TRX-00249,2023-12-14,2023-12-18,CUST-076,PRD-BEAU-005,STR-15,Tokopedia,JNE,BCA Virtual Account,1,125000,0.0,Late Delivery
TRX-00392,2023-12-14,2023-12-15,CUST-068,PRD-FNB-001,STR-11,TikTok Shop,SiCepat,Credit Card,7,125000,0.05,On-Time
TRX-00164,2023-12-15,2023-12-16,CUST-079,PRD-ELEC-004,STR-11,Shopee,SiCepat,Mandiri Virtual Account,1,1100000,0.0,On-Time
TRX-00170,2023-12-15,2023-12-16,CUST-032,PRD-ELEC-002,STR-15,Tokopedia,JNE,Mandiri Virtual Account,1,550000,0.05,On-Time
TRX-00277,2023-12-15,2023-12-16,CUST-057,PRD-ELEC-001,STR-06,Tokopedia,SiCepat,Mandiri Virtual Account,1,750000,0.0,On-Time
TRX-00616,2023-12-15,2023-12-20,CUST-041,PRD-FASH-004,STR-11,Shopee,JNE,GoPay,1,160000,0.15,Late Delivery
TRX-00198,2023-12-16,2023-12-18,CUST-085,PRD-FNB-004,STR-15,Shopee,JNE,QRIS,1,170000,0.05,On-Time
TRX-00273,2023-12-16,2023-12-16,CUST-098,PRD-ELEC-002,STR-01,Offline Store,Store Pickup,BCA Virtual Account,1,550000,0.05,On-Time
TRX-00412,2023-12-16,2023-12-19,CUST-033,PRD-ELEC-005,STR-04,Tokopedia,J&T Express,BCA Virtual Account,2,320000,0.05,On-Time
TRX-00479,2023-12-16,2023-12-19,CUST-025,PRD-HOME-004,STR-15,Tokopedia,J&T Express,Cash,2,350000,0.0,On-Time
TRX-00116,2023-12-17,2023-12-21,CUST-068,PRD-ELEC-003,STR-15,Shopee,JNE,GoPay,7,280000,0.05,Late Delivery
TRX-00467,2023-12-17,2023-12-21,CUST-091,PRD-ELEC-002,STR-15,Tokopedia,J&T Express,ShopeePay,1,550000,0.15,Late Delivery
TRX-00089,2023-12-18,2023-12-19,CUST-061,PRD-ELEC-003,STR-04,Shopee,JNE,BCA Virtual Account,1,280000,0.0,On-Time
TRX-00381,2023-12-18,2023-12-20,CUST-081,PRD-ELEC-001,STR-15,Tokopedia,SiCepat,ShopeePay,4,750000,0.0,On-Time
TRX-00357,2023-12-19,2023-12-19,CUST-012,PRD-FASH-004,STR-13,Offline Store,Store Pickup,Mandiri Virtual Account,1,160000,0.0,On-Time
TRX-00393,2023-12-19,2023-12-20,CUST-090,PRD-BEAU-002,STR-15,Tokopedia,SiCepat,Cash,1,110000,0.05,On-Time
TRX-00029,2023-12-20,2023-12-21,CUST-024,PRD-FASH-001,STR-11,Official Website,JNE,BCA Virtual Account,1,240000,0.0,On-Time
TRX-00076,2023-12-20,2023-12-20,CUST-048,PRD-FASH-001,STR-02,Offline Store,Store Pickup,QRIS,1,240000,0.15,On-Time
TRX-00103,2023-12-20,2023-12-23,CUST-047,PRD-ELEC-003,STR-15,Shopee,J&T Express,QRIS,1,280000,0.0,On-Time
TRX-00241,2023-12-22,2023-12-23,CUST-082,PRD-HOME-004,STR-15,Shopee,SiCepat,Credit Card,4,350000,0.1,On-Time
TRX-00270,2023-12-22,2023-12-24,CUST-048,PRD-HOME-003,STR-04,Tokopedia,SiCepat,ShopeePay,4,260000,0.0,On-Time
TRX-00475,2023-12-22,2023-12-23,CUST-057,PRD-HOME-001,STR-11,Official Website,JNE,Credit Card,1,220000,0.1,On-Time
TRX-00178,2023-12-23,2023-12-25,CUST-035,PRD-ELEC-005,STR-15,TikTok Shop,SiCepat,QRIS,2,320000,0.05,On-Time
TRX-00351,2023-12-23,2023-12-24,CUST-088,PRD-ELEC-004,STR-04,Shopee,SiCepat,QRIS,4,1100000,0.0,On-Time
TRX-00509,2023-12-23,2023-12-25,CUST-005,PRD-FASH-005,STR-15,Tokopedia,JNE,Mandiri Virtual Account,1,320000,0.1,On-Time
TRX-00031,2023-12-24,2023-12-24,CUST-017,PRD-BEAU-003,STR-10,Offline Store,Store Pickup,GoPay,3,85000,0.0,On-Time
TRX-00018,2023-12-25,2023-12-25,CUST-033,PRD-FNB-001,STR-12,Offline Store,Store Pickup,BCA Virtual Account,1,125000,0.05,On-Time
TRX-00276,2023-12-25,2023-12-27,CUST-097,PRD-FASH-002,STR-15,Tokopedia,J&T Express,Credit Card,1,270000,0.0,On-Time
TRX-00496,2023-12-25,2023-12-26,CUST-096,PRD-ELEC-003,STR-11,Tokopedia,JNE,Cash,1,280000,0.0,On-Time
TRX-00268,2023-12-26,2023-12-27,CUST-017,PRD-FASH-002,STR-06,Tokopedia,JNE,QRIS,1,270000,0.0,On-Time
TRX-00287,2023-12-26,2023-12-30,CUST-052,PRD-ELEC-003,STR-15,Tokopedia,J&T Express,Cash,2,280000,0.0,Late Delivery
TRX-00524,2023-12-26,2023-12-28,CUST-076,PRD-FASH-003,STR-15,Official Website,AnterAja,Cash,1,120000,0.0,On-Time
TRX-00308,2023-12-27,2023-12-28,CUST-090,PRD-BEAU-002,STR-15,Shopee,J&T Express,Credit Card,1,110000,0.1,On-Time
TRX-00355,2023-12-27,2023-12-28,CUST-026,PRD-FASH-003,STR-11,Shopee,SiCepat,ShopeePay,1,120000,0.0,On-Time
TRX-00172,2023-12-28,2023-12-29,CUST-018,PRD-HOME-005,STR-15,TikTok Shop,JNE,Credit Card,1,290000,0.0,On-Time
TRX-00584,2023-12-28,2023-12-29,CUST-037,PRD-HOME-002,STR-11,Shopee,JNE,Credit Card,2,195000,0.0,On-Time
TRX-00636,2023-12-28,2023-12-28,CUST-050,PRD-HOME-004,STR-01,Offline Store,Store Pickup,GoPay,4,350000,0.0,On-Time
TRX-00331,2023-12-29,2023-12-30,CUST-086,PRD-BEAU-003,STR-15,Tokopedia,SiCepat,Cash,2,85000,0.0,On-Time
TRX-00146,2023-12-30,2024-01-01,CUST-009,PRD-HOME-006,STR-15,Tokopedia,SiCepat,Mandiri Virtual Account,6,175000,0.0,On-Time
TRX-00302,2023-12-31,2023-12-31,CUST-036,PRD-ELEC-003,STR-07,Offline Store,Store Pickup,QRIS,1,280000,0.0,On-Time
TRX-00682,2024-01-01,2024-01-02,CUST-081,PRD-ELEC-003,STR-15,Shopee,JNE,Credit Card,5,280000,0.1,On-Time
TRX-01007,2024-01-01,2024-01-01,CUST-032,PRD-FASH-004,STR-05,Offline Store,Store Pickup,QRIS,1,160000,0.15,On-Time
TRX-01445,2024-01-01,2024-01-03,CUST-040,PRD-HOME-004,STR-01,Tokopedia,JNE,QRIS,1,350000,0.15,On-Time
TRX-00973,2024-01-02,2024-01-02,CUST-059,PRD-FNB-004,STR-03,Offline Store,Store Pickup,BCA Virtual Account,2,170000,0.05,On-Time
TRX-00678,2024-01-03,2024-01-04,CUST-054,PRD-ELEC-002,STR-15,Official Website,JNE,Cash,1,550000,0.0,On-Time
TRX-00838,2024-01-03,2024-01-03,CUST-059,PRD-FASH-005,STR-10,Offline Store,Store Pickup,QRIS,4,320000,0.1,On-Time
TRX-00956,2024-01-03,2024-01-08,CUST-002,PRD-FNB-004,STR-11,Shopee,AnterAja,GoPay,1,170000,0.05,Late Delivery
TRX-01034,2024-01-03,2024-01-05,CUST-046,PRD-FNB-005,STR-15,Tokopedia,JNE,BCA Virtual Account,3,140000,0.0,On-Time
TRX-01126,2024-01-03,2024-01-05,CUST-054,PRD-ELEC-002,STR-06,Shopee,AnterAja,GoPay,1,550000,0.0,On-Time
TRX-01412,2024-01-03,2024-01-04,CUST-098,PRD-HOME-001,STR-15,TikTok Shop,JNE,Cash,1,220000,0.0,On-Time
TRX-00663,2024-01-04,2024-01-06,CUST-001,PRD-ELEC-006,STR-15,TikTok Shop,SiCepat,ShopeePay,2,490000,0.05,On-Time
TRX-01271,2024-01-04,2024-01-05,CUST-063,PRD-FNB-003,STR-11,Tokopedia,JNE,Mandiri Virtual Account,2,115000,0.0,On-Time
TRX-00813,2024-01-05,2024-01-07,CUST-014,PRD-BEAU-003,STR-15,Shopee,SiCepat,GoPay,2,85000,0.0,On-Time
TRX-01066,2024-01-05,2024-01-07,CUST-014,PRD-HOME-006,STR-15,Official Website,JNE,ShopeePay,2,175000,0.0,On-Time
TRX-01562,2024-01-05,2024-01-05,CUST-093,PRD-ELEC-001,STR-02,Offline Store,Store Pickup,Mandiri Virtual Account,2,750000,0.0,On-Time
TRX-00932,2024-01-06,2024-01-07,CUST-033,PRD-ELEC-004,STR-15,TikTok Shop,JNE,QRIS,2,1100000,0.0,On-Time
TRX-01058,2024-01-06,2024-01-09,CUST-046,PRD-FASH-002,STR-15,Tokopedia,SiCepat,Cash,2,270000,0.0,On-Time
TRX-01330,2024-01-06,2024-01-08,CUST-028,PRD-BEAU-003,STR-15,Official Website,AnterAja,Cash,1,85000,0.0,On-Time
TRX-01521,2024-01-06,2024-01-06,CUST-054,PRD-FNB-003,STR-14,Offline Store,Store Pickup,Cash,1,115000,0.0,On-Time
TRX-01471,2024-01-07,2024-01-08,CUST-013,PRD-BEAU-005,STR-15,Shopee,SiCepat,Cash,2,125000,0.0,On-Time
TRX-01503,2024-01-07,2024-01-07,CUST-001,PRD-FASH-005,STR-10,Offline Store,Store Pickup,Credit Card,5,320000,0.0,On-Time
TRX-00938,2024-01-09,2024-01-12,CUST-054,PRD-ELEC-001,STR-01,Tokopedia,J&T Express,Cash,4,750000,0.0,On-Time
TRX-01324,2024-01-09,2024-01-09,CUST-043,PRD-FNB-003,STR-03,Offline Store,Store Pickup,Credit Card,2,115000,0.1,On-Time
TRX-01457,2024-01-09,2024-01-10,CUST-026,PRD-BEAU-006,STR-15,Official Website,JNE,Credit Card,2,95000,0.0,On-Time
TRX-00722,2024-01-10,2024-01-11,CUST-100,PRD-HOME-004,STR-04,Tokopedia,JNE,BCA Virtual Account,2,350000,0.0,On-Time
TRX-00934,2024-01-10,2024-01-11,CUST-078,PRD-ELEC-004,STR-15,Official Website,SiCepat,GoPay,1,1100000,0.0,On-Time
TRX-01225,2024-01-10,2024-01-11,CUST-071,PRD-HOME-004,STR-15,TikTok Shop,JNE,ShopeePay,1,350000,0.1,On-Time
TRX-00760,2024-01-11,2024-01-14,CUST-008,PRD-FNB-004,STR-15,Tokopedia,Instant Courier,QRIS,3,170000,0.0,On-Time
TRX-01150,2024-01-11,2024-01-11,CUST-037,PRD-ELEC-001,STR-08,Offline Store,Store Pickup,GoPay,2,750000,0.1,On-Time
TRX-01537,2024-01-11,2024-01-12,CUST-056,PRD-FNB-002,STR-04,Shopee,JNE,ShopeePay,4,90000,0.0,On-Time
TRX-00691,2024-01-12,2024-01-14,CUST-038,PRD-HOME-002,STR-15,Tokopedia,JNE,GoPay,4,195000,0.0,On-Time
TRX-00918,2024-01-12,2024-01-12,CUST-073,PRD-FNB-002,STR-06,Offline Store,Store Pickup,Credit Card,1,90000,0.0,On-Time
TRX-01051,2024-01-12,2024-01-17,CUST-022,PRD-BEAU-002,STR-11,Tokopedia,J&T Express,Mandiri Virtual Account,1,110000,0.15,Late Delivery
TRX-01372,2024-01-12,2024-01-14,CUST-097,PRD-FASH-004,STR-11,Tokopedia,J&T Express,Cash,1,160000,0.0,On-Time
TRX-01380,2024-01-12,2024-01-13,CUST-096,PRD-BEAU-002,STR-06,TikTok Shop,AnterAja,GoPay,3,110000,0.05,On-Time
TRX-00681,2024-01-13,2024-01-14,CUST-059,PRD-HOME-003,STR-04,Shopee,JNE,QRIS,2,260000,0.1,On-Time
TRX-00879,2024-01-13,2024-01-14,CUST-095,PRD-FASH-002,STR-15,Tokopedia,J&T Express,QRIS,7,270000,0.0,On-Time
TRX-01261,2024-01-13,2024-01-13,CUST-089,PRD-ELEC-006,STR-07,Offline Store,Store Pickup,ShopeePay,4,490000,0.0,On-Time
TRX-00710,2024-01-14,2024-01-16,CUST-001,PRD-ELEC-005,STR-01,TikTok Shop,J&T Express,GoPay,4,320000,0.0,On-Time
TRX-00794,2024-01-14,2024-01-15,CUST-037,PRD-BEAU-004,STR-11,Shopee,J&T Express,BCA Virtual Account,4,160000,0.0,On-Time
TRX-01014,2024-01-14,2024-01-16,CUST-078,PRD-FASH-002,STR-15,Tokopedia,J&T Express,GoPay,1,270000,0.0,On-Time
TRX-01224,2024-01-14,2024-01-14,CUST-100,PRD-FNB-002,STR-11,Offline Store,Store Pickup,QRIS,2,90000,0.0,On-Time
TRX-01432,2024-01-14,2024-01-15,CUST-057,PRD-FNB-004,STR-15,Shopee,JNE,ShopeePay,2,170000,0.05,On-Time
TRX-01486,2024-01-14,2024-01-15,CUST-064,PRD-FASH-002,STR-15,Tokopedia,SiCepat,BCA Virtual Account,2,270000,0.2,On-Time
TRX-00670,2024-01-15,2024-01-16,CUST-063,PRD-HOME-005,STR-15,Official Website,JNE,QRIS,1,290000,0.1,On-Time
TRX-00758,2024-01-15,2024-01-16,CUST-032,PRD-FNB-002,STR-15,TikTok Shop,SiCepat,Mandiri Virtual Account,2,90000,0.0,On-Time
TRX-01477,2024-01-15,2024-01-15,CUST-094,PRD-HOME-003,STR-06,Offline Store,Store Pickup,GoPay,2,260000,0.0,On-Time
TRX-01145,2024-01-16,2024-01-17,CUST-015,PRD-ELEC-006,STR-15,Tokopedia,J&T Express,Mandiri Virtual Account,2,490000,0.0,On-Time
TRX-01321,2024-01-16,2024-01-18,CUST-092,PRD-FNB-006,STR-15,Shopee,SiCepat,Credit Card,1,80000,0.05,On-Time
TRX-01084,2024-01-17,2024-01-18,CUST-078,PRD-FNB-001,STR-15,Shopee,AnterAja,QRIS,1,125000,0.0,On-Time
TRX-01137,2024-01-17,2024-01-19,CUST-016,PRD-FASH-005,STR-15,TikTok Shop,J&T Express,BCA Virtual Account,4,320000,0.0,On-Time
TRX-00960,2024-01-18,2024-01-22,CUST-047,PRD-BEAU-003,STR-15,TikTok Shop,SiCepat,Mandiri Virtual Account,2,85000,0.0,Late Delivery
TRX-01320,2024-01-18,2024-01-20,CUST-083,PRD-FASH-003,STR-01,Tokopedia,J&T Express,Credit Card,7,120000,0.0,On-Time
TRX-01442,2024-01-18,2024-01-20,CUST-095,PRD-FNB-004,STR-15,Tokopedia,SiCepat,Mandiri Virtual Account,3,170000,0.15,On-Time
TRX-01594,2024-01-18,2024-01-20,CUST-083,PRD-FASH-004,STR-06,TikTok Shop,J&T Express,Mandiri Virtual Account,4,160000,0.05,On-Time
TRX-00790,2024-01-19,2024-01-20,CUST-061,PRD-FASH-003,STR-06,Tokopedia,JNE,QRIS,1,120000,0.0,On-Time
TRX-00814,2024-01-19,2024-01-20,CUST-063,PRD-HOME-001,STR-01,TikTok Shop,AnterAja,QRIS,1,220000,0.05,On-Time
TRX-01097,2024-01-21,2024-01-21,CUST-092,PRD-FNB-001,STR-10,Offline Store,Store Pickup,BCA Virtual Account,2,125000,0.0,On-Time
TRX-01103,2024-01-22,2024-01-23,CUST-080,PRD-BEAU-003,STR-15,TikTok Shop,J&T Express,ShopeePay,1,85000,0.1,On-Time
TRX-01246,2024-01-22,2024-01-22,CUST-071,PRD-BEAU-005,STR-05,Offline Store,Store Pickup,BCA Virtual Account,1,125000,0.15,On-Time
TRX-00896,2024-01-23,2024-01-23,CUST-004,PRD-FASH-001,STR-12,Offline Store,Store Pickup,Mandiri Virtual Account,1,240000,0.0,On-Time
TRX-01065,2024-01-23,2024-01-23,CUST-017,PRD-FASH-002,STR-10,Offline Store,Store Pickup,BCA Virtual Account,2,270000,0.0,On-Time
TRX-01071,2024-01-23,2024-01-25,CUST-078,PRD-ELEC-005,STR-01,TikTok Shop,J&T Express,GoPay,1,320000,0.0,On-Time
TRX-01250,2024-01-23,2024-01-25,CUST-038,PRD-FNB-006,STR-15,Tokopedia,JNE,QRIS,1,80000,0.05,On-Time
TRX-00661,2024-01-24,2024-01-26,CUST-076,PRD-ELEC-006,STR-15,Tokopedia,SiCepat,ShopeePay,1,490000,0.0,On-Time
TRX-00744,2024-01-24,2024-01-25,CUST-017,PRD-FNB-003,STR-04,TikTok Shop,SiCepat,ShopeePay,1,115000,0.1,On-Time
TRX-00976,2024-01-24,2024-01-25,CUST-095,PRD-FASH-005,STR-15,TikTok Shop,SiCepat,ShopeePay,7,320000,0.0,On-Time
TRX-00695,2024-01-25,2024-01-26,CUST-019,PRD-FASH-006,STR-15,TikTok Shop,JNE,Mandiri Virtual Account,1,450000,0.15,On-Time
TRX-01044,2024-01-25,2024-01-27,CUST-024,PRD-ELEC-002,STR-15,Shopee,J&T Express,ShopeePay,1,550000,0.05,On-Time
TRX-01422,2024-01-25,2024-01-28,CUST-068,PRD-ELEC-002,STR-11,TikTok Shop,Instant Courier,GoPay,6,550000,0.0,On-Time
TRX-01450,2024-01-25,2024-01-25,CUST-026,PRD-ELEC-006,STR-04,Offline Store,Store Pickup,Mandiri Virtual Account,1,490000,0.05,On-Time
TRX-01254,2024-01-27,2024-01-30,CUST-078,PRD-HOME-004,STR-15,Shopee,SiCepat,GoPay,2,350000,0.0,On-Time
TRX-01515,2024-01-27,2024-01-27,CUST-088,PRD-FNB-004,STR-09,Offline Store,Store Pickup,GoPay,1,170000,0.0,On-Time
TRX-00767,2024-01-28,2024-01-29,CUST-089,PRD-FNB-006,STR-15,TikTok Shop,Instant Courier,Cash,2,80000,0.0,On-Time
TRX-01111,2024-01-28,2024-01-29,CUST-012,PRD-FNB-005,STR-15,Official Website,JNE,ShopeePay,3,140000,0.0,On-Time
TRX-01194,2024-01-28,2024-01-28,CUST-090,PRD-FASH-001,STR-03,Offline Store,Store Pickup,Mandiri Virtual Account,1,240000,0.05,On-Time
TRX-01547,2024-01-28,2024-01-29,CUST-043,PRD-FNB-004,STR-04,Shopee,Instant Courier,BCA Virtual Account,1,170000,0.15,On-Time
TRX-01598,2024-01-29,2024-01-30,CUST-083,PRD-BEAU-004,STR-01,TikTok Shop,JNE,Cash,6,160000,0.0,On-Time
TRX-00857,2024-01-30,2024-01-30,CUST-039,PRD-HOME-001,STR-05,Offline Store,Store Pickup,ShopeePay,1,220000,0.0,On-Time
TRX-01228,2024-01-30,2024-01-31,CUST-010,PRD-ELEC-002,STR-15,Tokopedia,SiCepat,GoPay,1,550000,0.0,On-Time
TRX-01238,2024-01-30,2024-01-31,CUST-014,PRD-HOME-006,STR-06,TikTok Shop,AnterAja,Credit Card,1,175000,0.05,On-Time
TRX-01243,2024-01-30,2024-02-01,CUST-075,PRD-ELEC-003,STR-15,Shopee,J&T Express,GoPay,1,280000,0.05,On-Time
TRX-00837,2024-01-31,2024-02-01,CUST-048,PRD-FASH-003,STR-01,Tokopedia,J&T Express,QRIS,2,120000,0.0,On-Time
TRX-01220,2024-01-31,2024-01-31,CUST-018,PRD-FASH-001,STR-11,Offline Store,Store Pickup,BCA Virtual Account,1,240000,0.05,On-Time
TRX-01462,2024-01-31,2024-02-05,CUST-097,PRD-HOME-002,STR-11,Tokopedia,Instant Courier,ShopeePay,1,195000,0.0,Late Delivery
TRX-01579,2024-01-31,2024-02-04,CUST-046,PRD-ELEC-004,STR-15,Shopee,J&T Express,Cash,1,1100000,0.0,Late Delivery
TRX-00815,2024-02-01,2024-02-04,CUST-068,PRD-ELEC-001,STR-15,TikTok Shop,SiCepat,BCA Virtual Account,5,750000,0.05,On-Time
TRX-00859,2024-02-01,2024-02-02,CUST-041,PRD-HOME-003,STR-01,Tokopedia,AnterAja,Credit Card,1,260000,0.0,On-Time
TRX-01043,2024-02-01,2024-02-02,CUST-066,PRD-HOME-002,STR-15,Tokopedia,JNE,GoPay,2,195000,0.0,On-Time
TRX-01439,2024-02-01,2024-02-02,CUST-077,PRD-FNB-002,STR-01,Tokopedia,AnterAja,Mandiri Virtual Account,1,90000,0.05,On-Time
TRX-00920,2024-02-02,2024-02-03,CUST-069,PRD-HOME-001,STR-15,TikTok Shop,AnterAja,BCA Virtual Account,1,220000,0.0,On-Time
TRX-01454,2024-02-02,2024-02-03,CUST-047,PRD-HOME-002,STR-15,Tokopedia,JNE,Credit Card,2,195000,0.15,On-Time
TRX-00874,2024-02-03,2024-02-03,CUST-076,PRD-ELEC-005,STR-14,Offline Store,Store Pickup,Mandiri Virtual Account,2,320000,0.0,On-Time
TRX-00903,2024-02-03,2024-02-04,CUST-022,PRD-HOME-005,STR-15,Official Website,JNE,QRIS,1,290000,0.1,On-Time
TRX-01147,2024-02-03,2024-02-07,CUST-050,PRD-FASH-004,STR-15,Tokopedia,SiCepat,Cash,6,160000,0.0,Late Delivery
TRX-01168,2024-02-03,2024-02-04,CUST-069,PRD-ELEC-004,STR-15,TikTok Shop,JNE,Cash,1,1100000,0.1,On-Time
TRX-01326,2024-02-03,2024-02-05,CUST-025,PRD-FNB-003,STR-15,Tokopedia,J&T Express,QRIS,2,115000,0.0,On-Time
TRX-01436,2024-02-03,2024-02-03,CUST-056,PRD-FNB-004,STR-02,Offline Store,Store Pickup,QRIS,7,170000,0.0,On-Time
TRX-01074,2024-02-04,2024-02-06,CUST-015,PRD-BEAU-001,STR-15,Tokopedia,J&T Express,GoPay,1,135000,0.05,On-Time
TRX-01215,2024-02-04,2024-02-05,CUST-057,PRD-HOME-002,STR-15,TikTok Shop,JNE,ShopeePay,2,195000,0.1,On-Time
TRX-01110,2024-02-05,2024-02-08,CUST-036,PRD-HOME-001,STR-15,Shopee,J&T Express,Mandiri Virtual Account,1,220000,0.1,On-Time
TRX-01171,2024-02-05,2024-02-05,CUST-022,PRD-ELEC-006,STR-11,Offline Store,Store Pickup,ShopeePay,1,490000,0.0,On-Time
TRX-01292,2024-02-07,2024-02-10,CUST-065,PRD-BEAU-006,STR-04,Tokopedia,JNE,BCA Virtual Account,2,95000,0.05,On-Time
TRX-00909,2024-02-08,2024-02-12,CUST-046,PRD-FNB-005,STR-01,Shopee,SiCepat,BCA Virtual Account,1,140000,0.1,Late Delivery
TRX-01073,2024-02-09,2024-02-11,CUST-001,PRD-FNB-004,STR-15,Tokopedia,JNE,ShopeePay,3,170000,0.1,On-Time
TRX-01087,2024-02-09,2024-02-10,CUST-089,PRD-HOME-003,STR-15,Shopee,J&T Express,ShopeePay,1,260000,0.05,On-Time
TRX-01302,2024-02-09,2024-02-14,CUST-049,PRD-ELEC-005,STR-15,Official Website,JNE,BCA Virtual Account,2,320000,0.0,Late Delivery
TRX-01082,2024-02-10,2024-02-11,CUST-032,PRD-ELEC-003,STR-04,Shopee,JNE,Credit Card,1,280000,0.1,On-Time
TRX-01571,2024-02-10,2024-02-10,CUST-087,PRD-FNB-001,STR-11,Offline Store,Store Pickup,BCA Virtual Account,3,125000,0.0,On-Time
TRX-00795,2024-02-11,2024-02-12,CUST-059,PRD-FNB-003,STR-15,TikTok Shop,SiCepat,BCA Virtual Account,2,115000,0.0,On-Time
TRX-00907,2024-02-13,2024-02-15,CUST-018,PRD-FNB-001,STR-15,Shopee,JNE,ShopeePay,1,125000,0.0,On-Time
TRX-01023,2024-02-13,2024-02-13,CUST-096,PRD-FASH-004,STR-07,Offline Store,Store Pickup,QRIS,1,160000,0.0,On-Time
